accuracy,loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.025510204955935478,1.9445387125015259,1769183725,,False,1,ec075_00004,2026-01-23_19-55-25,0.8810267448425293,0.8810267448425293,96708,pop-os,192.168.0.178,0.8810267448425293,1
0.025510204955935478,1.942078709602356,1769183725,,False,2,ec075_00004,2026-01-23_19-55-25,0.2045891284942627,1.085615873336792,96708,pop-os,192.168.0.178,1.085615873336792,2
0.025510204955935478,1.9394696950912476,1769183726,,False,3,ec075_00004,2026-01-23_19-55-26,0.48344945907592773,1.5690653324127197,96708,pop-os,192.168.0.178,1.5690653324127197,3
0.025510204955935478,1.9367823600769043,1769183726,,False,4,ec075_00004,2026-01-23_19-55-26,0.48108553886413574,2.0501508712768555,96708,pop-os,192.168.0.178,2.0501508712768555,4
0.025510204955935478,1.9340507984161377,1769183727,,False,5,ec075_00004,2026-01-23_19-55-27,0.47789740562438965,2.528048276901245,96708,pop-os,192.168.0.178,2.528048276901245,5
0.025510204955935478,1.931253433227539,1769183727,,False,6,ec075_00004,2026-01-23_19-55-27,0.1725461483001709,2.700594425201416,96708,pop-os,192.168.0.178,2.700594425201416,6
0.025510204955935478,1.9284824132919312,1769183727,,False,7,ec075_00004,2026-01-23_19-55-27,0.16936349868774414,2.86995792388916,96708,pop-os,192.168.0.178,2.86995792388916,7
0.025510204955935478,1.9257029294967651,1769183727,,False,8,ec075_00004,2026-01-23_19-55-27,0.18232274055480957,3.0522806644439697,96708,pop-os,192.168.0.178,3.0522806644439697,8
0.025510204955935478,1.9228616952896118,1769183728,,False,9,ec075_00004,2026-01-23_19-55-28,0.38954663276672363,3.4418272972106934,96708,pop-os,192.168.0.178,3.4418272972106934,9
0.025510204955935478,1.9200290441513062,1769183728,,False,10,ec075_00004,2026-01-23_19-55-28,0.32560086250305176,3.767428159713745,96708,pop-os,192.168.0.178,3.767428159713745,10
0.025510204955935478,1.9172124862670898,1769183728,,False,11,ec075_00004,2026-01-23_19-55-28,0.29079461097717285,4.058222770690918,96708,pop-os,192.168.0.178,4.058222770690918,11
0.026530612260103226,1.9143790006637573,1769183729,,False,12,ec075_00004,2026-01-23_19-55-29,0.17400765419006348,4.2322304248809814,96708,pop-os,192.168.0.178,4.2322304248809814,12
0.026530612260103226,1.911514401435852,1769183729,,False,13,ec075_00004,2026-01-23_19-55-29,0.1828620433807373,4.415092468261719,96708,pop-os,192.168.0.178,4.415092468261719,13
0.026530612260103226,1.9086145162582397,1769183729,,False,14,ec075_00004,2026-01-23_19-55-29,0.16045808792114258,4.575550556182861,96708,pop-os,192.168.0.178,4.575550556182861,14
0.026530612260103226,1.9057399034500122,1769183729,,False,15,ec075_00004,2026-01-23_19-55-29,0.1663215160369873,4.741872072219849,96708,pop-os,192.168.0.178,4.741872072219849,15
0.025510204955935478,1.9028303623199463,1769183729,,False,16,ec075_00004,2026-01-23_19-55-29,0.16721367835998535,4.909085750579834,96708,pop-os,192.168.0.178,4.909085750579834,16
0.025510204955935478,1.8999042510986328,1769183729,,False,17,ec075_00004,2026-01-23_19-55-29,0.16666436195373535,5.075750112533569,96708,pop-os,192.168.0.178,5.075750112533569,17
0.037755101919174194,1.896973967552185,1769183730,,False,18,ec075_00004,2026-01-23_19-55-30,0.17090940475463867,5.246659517288208,96708,pop-os,192.168.0.178,5.246659517288208,18
0.04897959157824516,1.8940086364746094,1769183730,,False,19,ec075_00004,2026-01-23_19-55-30,0.16779327392578125,5.414452791213989,96708,pop-os,192.168.0.178,5.414452791213989,19
